Sr.No,Country,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
140,Republic of Korea,276.2217264156525,297.5084555376938,319.6945085465274,400.36319312698436,553.3505169713026,606.2865782848825,820.2275857476283,1041.5913199071404,1392.234924022912,1773.9956090435694,1713.3224842291586,1883.0349150695397,1988.6196621266308,2191.0695970613624,2397.9410394869833,2456.6946862393074,2794.5434406437776,3488.9241051440995,4642.9042106610705,5667.728399386806,6422.611219964669,7432.372730702623,7952.9170138287745,8738.942624169427,10264.846622388035,12481.566791057268,13363.223467358275,12396.11355608371,8288.209646553809,10694.525069281368,12314.527441521226,11636.22077066103,13255.242234061132,14781.63120821423,16618.912745017475,19522.017909044447,21919.48399261325,24317.70053865672,21639.850724354208,19427.461659195105,23437.731607055914,25487.616960321666,25756.998019423703,27362.14845257124,29358.69516636393,28743.807492652963,29236.25060925739,31524.94266993312,33375.75394262416,31874.52754651387,31716.12725367093,35084.45462333969,32305.130658610888
141,Romania,634.5600179124084,745.0755554963615,849.8319433614616,977.8218209140733,1011.3634922079397,1075.2228263783725,1192.554232274815,1275.4747055865896,1492.2728673880194,1599.4023525251057,1638.3671917224935,1977.6788456600505,2296.83214839955,2112.551703119507,1805.5847273503682,2239.0963421115734,2430.9855510349607,2710.5141753726657,2794.55117569657,2482.205129185591,1766.7997413500636,1332.5994939511434,905.917913889184,1224.029468587783,1401.8664941363454,1661.1199669754553,1647.0117345519814,1596.0493359138602,1881.488029780445,1631.3422204483315,1699.5414609583986,1853.1854495052753,2127.3967666642297,2691.0126181201304,3521.6572673735022,4667.797103690127,5835.837378258885,8416.255600982122,10405.012728660364,8506.764008956952,8361.322860564558,9525.753976269627,8895.6612184335,9457.995791846302,9987.76249349715,8936.16455907602,9358.985826870468,10667.994480887099,12409.794712469044,12856.689173670482,12928.81004957915,14786.94302489216,15295.103476537286
142,Rwanda,58.46663183108969,68.19545706154584,74.50847174721925,89.76998466603854,114.35726950079967,133.80769215289055,144.9728982246318,164.93520422743416,194.433181908878,230.99563607244914,252.6543033439225,273.1975191708263,263.0411183929292,266.8329146051858,276.9288801789515,289.27061123263036,313.72888192634844,338.42530856901504,353.62762297373456,351.12285384811287,332.6563804064727,242.13897554384926,250.06103896437324,234.58188428372415,169.56149487381168,216.30775488797758,206.8907834720694,254.41365756238793,276.48341616878884,269.1853541436404,255.0284240317526,239.07952917398202,234.9303331624161,249.6405388923854,270.2465004850976,324.92074952603855,358.0093753814175,427.16628980467203,529.2309590630296,564.6789360262275,593.6939759068878,650.6125294762403,705.7942459802011,704.0436409044299,724.8721744288424,732.2840481472524,728.44437128198,756.5460248568663,769.4334077299787,806.8827451736838,774.7159119826688,822.3157487276883,966.3070315544292
143,Saint Kitts and Nevis,552.5093952939285,669.974385891812,787.706694762385,833.520310448761,1090.2265201630744,1158.8561829678204,982.556708967252,1020.4870375042151,1137.3135472985925,1359.5993516507403,1588.4924532858263,1883.195327192254,2010.1468014726884,2039.2975134759172,2326.6565291105167,2634.0026434939114,3119.797206550292,3550.187378911218,4179.293642278564,4696.490010697661,5346.472567655755,5439.80910514382,5920.220954450783,6363.682668360932,7027.434091075432,7367.454410932672,7748.6703121898145,8573.08655549447,8656.433960526205,9061.659540187145,9622.737275010652,10423.703832567398,10794.00990130715,10409.632134341919,11318.639377892276,12283.851534787862,14354.874138549521,15253.366734808827,16491.91179473646,16374.277250646577,16427.621005390345,17571.98446002801,17293.806052789438,18315.914675325985,19945.392671333786,20025.884851162104,21095.254038670795,22160.603629683883,22548.15062963971,23219.409046873836,18566.017846064864,18082.68798984255,20547.212760318915
144,Saint Lucia,399.868250842844,450.06773847137504,507.59126969517973,562.2109914070056,752.1242852547656,858.2751843045514,876.9828191600697,942.0916416698362,1084.1728872496267,1292.6056014243989,1489.6605940578381,1674.4929537596736,1778.1026450162858,1893.9079610597828,2053.805306397306,2245.691870354886,2681.309901177789,2893.4782917147295,3252.5661196318197,3634.9279534345424,3910.7883523891837,4150.825449343762,4543.5177697845365,4479.313966747796,4605.984420735584,4851.08612931991,5108.089370082434,5155.396373060697,5608.53027507122,5853.13231117327,5869.593651457099,5501.232961980499,5487.8251548045555,5915.584497448928,6451.316536673181,6770.03796953569,7614.318228843369,7944.309356694891,8463.267035068477,8248.25343942783,8674.079057558158,9110.536659986252,9230.80609317064,9544.416641865744,10008.458150377099,10291.194037058758,10574.092654211465,11276.286474832445,11571.57562311367,11735.180301057231,7926.810746541048,9870.784444819657,12038.423735399665
145,Samoa,292.73505855915033,338.6342180374569,388.1822619040829,505.9701655949493,561.7279957839138,550.4457813394674,491.4005058567456,560.3485048270198,610.7057387986492,686.3925101178509,698.9113200571971,651.8471959865315,665.7518651651986,614.1401717519959,600.129282496102,526.0647822168725,556.165521030008,613.9787267005582,727.570258792092,670.4303355210951,685.2821372261207,681.7720492870775,714.0713441673264,711.8645943132276,1177.4281610041955,1152.1233333920793,1283.4702572118788,1383.0942921640708,1282.9573741740999,1295.7210331060373,1291.3647928408432,1327.137094250939,1455.524707082889,1764.675807468223,2104.648371504815,2368.243924158455,2457.9644919638636,3505.716183710963,3565.140670597824,3239.337452333262,3589.294132585839,3966.6130592709665,3910.0308415987965,3992.8033067567985,4054.5783230988,4055.413498336741,4233.587268767562,4246.4677783064535,4263.524122903907,4306.427770327834,3857.7799345305166,3918.659715369557,3854.8880884430328
146,San Marino,4393.208870612785,4818.657147217646,5504.349548782187,6498.077628860479,7226.714577514399,8093.997975792457,7846.56319068891,8852.19148023712,10664.299008154565,13140.729140845306,15736.786054884107,14038.156034986494,13793.01126295334,14191.991270302104,13949.223020953936,14311.080647958303,20130.948892388315,25277.676494724798,27839.28131010459,28664.68139213011,35945.08090596311,37391.0624082945,39031.3083378723,34123.83835725273,36473.754748462874,40976.447563156085,46522.85133415301,43278.00740872348,45718.36852779419,47641.01050558206,42529.77925593879,43960.15585860564,46376.28518139874,57876.56353449113,66749.10824169066,68707.76651458221,72277.95707987486,81902.86044512124,89635.92967913853,76072.51519118762,67683.58719995074,63207.34211981073,54346.42747010215,56031.68911668403,55253.02248668765,42264.81061017315,43368.96811509194,44885.517827853095,48464.52465135839,47288.655281919375,45423.4066965599,54982.8328485285,52903.083353356655
147,Sao Tome and Principe,456.14116448978774,447.60631448980473,487.41966509699154,645.8825920366602,653.115209043551,664.3343119048637,561.8882007484772,518.244928022015,564.9524648271719,658.1404765537505,798.90532542239,800.7324143706147,756.69003711432,695.8658782810944,711.8107756469841,738.0375634604025,1011.7793069343561,988.0152767381231,822.1835810096064,797.968675587344,942.7518231024168,830.4127751091471,717.9938872149908,932.9087321930488,955.9039171029278,741.0388110049875,949.4380682500362,635.0401703019079,491.76715783864853,518.4133813949572,504.2336416766344,493.8552259461701,540.9289140414471,626.5783429216033,668.1238295871921,780.5156013803173,811.2304418186598,858.5911613670344,1080.5565921949508,1054.4162006323795,1084.0902239125846,1253.5395389700059,1329.7981372846423,1563.4299485352137,1766.606912921791,1582.393807589251,1698.4023656586567,1819.8719018413801,1965.3069431631186,2006.6875243909576,2179.1986303165895,2368.0809285910077,2404.6153556849
148,Saudi Arabia,880.6257197428191,1123.2140559697507,1437.2104940485694,2108.625411427785,6068.408567065779,5922.491539545026,7693.394201371667,8473.70010221657,8714.62783274755,11553.241372449256,16176.198250050578,17258.64330424137,13680.759648318983,10997.81940515158,9717.93928072936,8059.893085954012,6443.929936889118,6074.017562513434,5990.226614157834,6201.772892434926,7339.903830878346,7928.712133060203,7922.12896916811,7440.724585847393,7349.635900225659,7578.642885690048,8163.242753455042,8312.728263221557,7169.366477464004,7697.270684056763,8795.260596418715,8337.322723658126,8380.95929551455,9321.803873721481,10935.016589986137,13462.822930004459,14848.60205802946,15756.193622649233,18944.85734943892,15064.631280686819,17958.94783133288,22441.57114389173,24069.20331481133,23945.512310685554,23862.8011860129,20442.366063158523,19930.407543814235,20910.48296179955,24175.583123741442,23405.706108770533,20398.060987371384,24160.67604553044,30436.278303400108
149,Senegal,282.0235828899117,282.98778347852203,332.2436450424663,370.9006189291067,406.3919867835826,532.704246812153,526.080232690089,525.8419602397609,572.1778119427521,697.1174717674936,738.149114243189,596.8795639409628,605.672466143684,565.9045216943256,519.2409013823763,556.9996639673277,790.0803229478768,937.7859743602394,986.2996814951256,890.2289909102667,1065.3342686352682,999.2234487286094,1064.8573101791255,933.467911642115,609.5893776819514,730.4227851309324,741.195797689437,656.078266768627,678.0616802439021,695.2970170249774,618.1031514849124,654.2682729207157,684.9538553631526,838.4744068677493,940.1857925141121,1002.7882145334888,1037.6565195281466,1208.5689848200311,1413.8084204853521,1318.6637815849786,1285.3501362112786,1381.7291502924418,1334.802361632484,1391.1362675149778,1415.2101050282918,1237.1955121649305,1290.7504287072431,1385.1996690581793,1484.228225224307,1462.6783520711047,1492.475904203337,1633.5601188060518,1604.0184170566997
150,Seychelles,409.5653299044762,476.5657363063334,649.0403074915961,763.9341425804723,874.191743373757,947.793770821333,957.6023530404019,1233.8238589605746,1616.3025296287342,2379.234794149065,2727.0934537912967,2800.0209694518594,2678.8034315818627,2642.1041633579284,2714.8159482991855,3008.623800717554,3693.3662630184867,4371.601674241802,4928.15620958051,5235.895025495636,6267.664869708191,6304.017128951635,7235.4356127302435,7763.015879658238,7897.950463784869,8215.681301071854,7987.39450191796,8887.826438762726,9464.882328500991,9533.939281668121,9328.615210154587,9183.683804568385,10164.86939340233,10125.188993869313,9907.658298144044,10701.80255802556,11670.363348359095,11750.878081384577,10877.734837696175,9424.068438732455,10669.388665898858,11078.877913455128,11392.344770631338,14130.554718048428,14159.212538699152,14433.797378897323,15605.697162054727,16455.55472282676,17306.60576416548,17899.32135902837,13067.815629112905,14069.590591263546,18622.865470973145
151,Sierra Leone,163.90499898286663,171.1999658359726,185.1776074475107,207.23753726926446,234.13296266610294,245.55255750437234,224.03749414794223,250.47794745383737,317.0144279104884,358.0004378644298,395.74482198986067,415.5745933929508,457.6794994703337,389.37477666284366,466.71792189477327,367.01194086781356,251.20067807320072,207.43434078810245,316.44992865358074,291.25855780281694,203.28714076282645,241.13394465199676,213.95709237096088,242.25971181192003,286.02675429405656,272.5534681446284,293.19333121266425,261.2493093930401,204.5089440933242,202.4575401554808,187.7482443859356,224.50975331010903,243.8312734394413,258.9814174987883,261.78425651896583,290.4095319934691,324.47255662081164,363.43451908773204,411.3472404280418,392.0066747693175,400.52008609164875,445.0054064185944,560.0375200693876,706.4523813731099,702.3384262707477,580.7572796858484,515.4185756802506,487.0100346098806,519.6500123334229,506.60689188964864,493.43225243184696,504.62123805241634,404.5418017326905
152,Singapore,931.4896074810373,1083.818776064233,1384.86459007277,1950.9566054171814,2390.892660749779,2593.3792783662248,2684.506494960897,2924.648398065381,3470.934282918749,4122.613270559618,5032.544806119643,5859.761908300146,6333.2640370906465,7022.427354603373,7454.519595581315,6914.659407304376,6829.9050408262,7684.048382312179,9217.55382594967,10671.883254570097,12868.596513568997,14569.171851652214,16148.57508661677,18176.79688274638,21429.77892266891,24778.678928695088,26367.923215627397,26624.074316429647,22173.235410863188,21754.009845054814,23701.518143385103,21787.545092188022,22155.35543358968,23103.84300182517,26937.416513119675,29417.373726221413,33127.04906644401,38801.58871350094,40016.79611301105,38747.11458152223,46442.077822946485,52894.983904050714,54839.80038646321,56146.957420897066,56523.3904739534,54512.83031892426,55853.27958280874,59549.58459810193,64815.01262806846,64236.5278764376,58950.88874372338,71333.54090111433,78114.62154732863
153,Solomon Islands,185.33500621388663,195.16395349787032,207.50597083156575,270.6406365350664,379.45257731912136,327.52541101600514,353.2999730585618,386.39065225481687,450.0956861133848,576.4038952904233,614.2212460617661,668.1566243664909,652.2127233757957,475.43246118867165,649.680145948123,577.2328153334679,506.0254398551544,494.0556453979109,577.5503119963338,532.8807830498819,642.0185682896409,659.9410027082929,757.7800509224143,798.4182281918305,877.2905425665791,1003.698900427252,1113.7729410567972,1132.7455181059925,998.6811201323735,1064.8073544997903,953.8742825229053,951.5400389428082,785.6743433985138,905.5771090401679,991.9775451803042,1145.9013515875852,1250.95236420279,1377.8538127713973,1504.523362013636,1526.1594609798874,1661.9883046165046,1921.3615186733068,2087.521844477383,2208.0755902558008,2235.7425342026377,2134.803680715053,2196.277515638862,2283.5811242218597,2450.475124013752,2398.766364882201,2222.458689939725,2232.5144333517287,2205.3140044563197
154,Somalia,91.64946456172612,90.88632624604763,114.30801263184061,120.25340764162092,138.76117225398545,179.0359833287056,201.05876309188568,99.79496579876177,105.2459843335918,95.65785356136156,97.45840337182028,112.54683947668738,122.45884270837026,109.03006153752791,112.50394105605875,122.10669376534598,116.98879833638094,127.37628890043192,136.3262594148699,149.67976061059463,159.71977716985933,106.63993887685102,110.34256692469309,190.33145078091093,212.82208382929085,212.83747513247675,239.845605843421,283.37992184738874,367.64283221149753,363.2606781680231,391.31011248753885,248.3640503622433,232.98906988455877,290.6991868249755,381.4824323821346,447.4171976952893,466.0877020205907,488.4573476176055,516.7048898680125,251.37129170284175,223.48760687362488,237.86845129336294,324.8871765021486,382.8075240562603,436.3599707284335,481.5207236390011,517.1118112437642,555.1585918966098,537.1455134852854,589.4389067222316,556.5695770022838,576.5405818881877,592.1291937251808
155,South Africa,834.0567435677956,894.0543685948619,912.3432852848216,1215.4333322136956,1484.3650859468785,1493.2529064861615,1395.719941337963,1509.134299167734,1690.0002723280998,2030.7514905201406,2848.0119408379346,2852.953742738841,2550.459283523215,2768.8392398640713,2383.2095475488645,1767.1830690137167,1952.9479364653614,2474.188913779444,2568.7721221379124,2585.4363629032823,2926.4406368894265,3144.504099913513,3434.6374392805415,3461.334352914855,3547.951415138266,3904.324238264352,3654.9274563003974,3731.431830537421,3336.439546525238,3267.9390792982767,3241.6612401947414,2867.472552237663,2708.4234188168193,4095.6836098649965,5268.278983851274,5893.186767007748,6139.5814664470345,6662.062785302075,6251.8771746259945,6444.186720173811,8059.562841113784,8737.041110105392,8173.8008132353,7437.488241617223,6959.839546662256,6200.927055034655,5734.750634555236,6723.928581773778,7063.995646964313,6702.526591226513,5753.0663578979775,7073.612651729337,6766.4810538556085
156,Spain,1213.051070559618,1365.742389643251,1713.322906387448,2253.7220169630923,2753.2830441716274,3209.400760965004,3279.2428517202047,3627.130837565773,4356.535916465646,5770.161403119847,6207.959142621402,5371.498856302133,5160.492175549045,4478.545483186673,4490.07258548397,4699.428182451973,6512.400035030841,8237.32546706322,9699.42559907128,10677.133026201704,13796.073900434361,14799.744986368669,16093.592804920323,13320.70876433732,13389.965542719938,15436.868183521106,16067.166142186825,14686.434242824702,15341.667247186455,15654.656514692497,14650.294621859975,15312.070917552754,17007.38392260914,21440.951770664342,24840.503743469246,26399.155391702978,28347.571139032243,32534.647492921747,35358.00426802263,32037.209190265632,30505.421366437065,31645.562337168893,28334.84883325939,29079.263405311518,29484.754405202588,25751.48531124479,26525.277685734483,28190.806666677745,30383.428977829375,29583.693322770436,26985.349126929133,30443.145122013622,29771.13598328426
157,Sri Lanka,227.23242897636956,227.68802628613554,249.22436301240973,265.9410504253208,324.8527827655768,330.0786147678396,308.45330993348114,342.8447252988114,230.77450645700836,276.7133429065686,327.2701038831356,341.93006138829304,359.1593976630785,382.850121790548,431.8079169465752,427.07714871091224,446.30917742570244,458.5779863232914,485.21923030663856,479.58705935713454,545.774220345804,607.1553064711233,646.0529821655566,686.4625779429765,769.9692744500401,841.3138136264987,901.3495111508148,968.7544985122605,1000.3963119521785,987.7825579917218,1018.9294011245261,970.6101551452322,1024.181447694594,1119.4630112323491,1213.2299621290433,1419.7500347705918,1639.609444571843,1868.5178794350918,2343.066294291022,2413.567992758129,2836.9740978476543,3248.040214848635,3351.8924887271087,3643.832448530459,3885.6236095353365,3990.3529960575183,4107.829838459622,4388.201901616943,4378.62649173021,4111.610249585678,3888.566820264422,4102.362904479238,3489.6763793396353
158,St. Vincent and the Grenadines,215.1962592490884,230.97184122456406,314.14752161833644,339.8769858329883,367.2584416782034,367.44370661790924,353.9893010451427,402.5856520318079,505.7172361186066,583.7746022439422,650.5971584722049,793.6360045009562,913.2957708566569,1017.1641530484205,1100.5127828115437,1202.568324460287,1350.2781468580297,1503.1469916727142,1730.7167920445515,1871.1949885248496,2082.5064295495545,2241.8049627921946,2474.1465079748273,2539.7053654987485,2599.6138681509565,2841.575318114197,3017.0802182881102,3210.577166651758,3495.4723588827733,3667.6705963386958,3760.0664637997806,4066.085955544865,4299.365032727747,4500.9423965819615,4883.312020460358,5176.121204788769,5775.0814434562535,6439.005055730674,6641.493191948248,6503.095411507647,6590.9919507094455,6566.48203174058,6754.377037400269,7117.556830911879,7210.603112840467,7386.746638451151,7684.792839988521,7996.654529070753,8399.69365933215,8680.240512709728,8306.367572557649,8360.099738583807,9107.447612695236
159,State of Palestine,158.5988753765959,179.1214489661558,253.11673641278963,308.03429817157286,470.6625965835458,458.13064747654914,522.9132263264338,523.7679969610932,530.0381727108854,598.9605854628189,738.8315027311127,662.1904754909195,681.7759013561332,681.8226475905492,642.7293029640023,580.3891495795989,908.4869658969417,954.7735141040336,956.001790393102,873.4361931634483,911.1529994460158,942.4230695235274,1113.9903588702853,1149.8920383930601,1130.4630632435897,1251.4753288420309,1247.110004714702,1320.519399145761,1378.4862879958034,1402.929755630343,1373.778087194908,1239.505671380072,1074.4266632341094,1172.510999677914,1330.32766157292,1447.4500542613746,1474.3080127508913,1564.2525117822586,1919.3356049041986,2073.576485395951,2425.0565717116892,2736.497197476163,2917.765353675444,3156.504026116156,3193.6490905666624,3115.6304645171244,3353.484921573374,3430.7980923843643,3387.044180402356,3489.67111527514,3094.3333676667794,3527.686956304915,3640.3119804833154
160,Sudan (Former),84.22485155723332,88.86085723005178,106.88835200210215,133.3045668796345,156.83395271814317,188.32291832726077,226.1979131231626,255.85688400129595,264.82785747428443,281.3987649416269,305.0708641435042,353.6126387217753,257.80074358468215,225.26828505697304,297.0983502187418,273.43652667346413,363.38655267738824,462.64161383045496,456.7826609471969,445.9599095381276,489.3888818287576,430.42087736942375,453.178020299081,460.9269304221878,426.77919529740274,449.3179204834977,285.9391936204271,340.87324328932175,355.5046673568887,340.3035871405023,403.91212304341303,471.3727485011228,529.4519031411745,607.0062435643948,737.1227875911586,945.68815919287,1179.8968900897094,1500.6847977548653,1564.2894484394405,1435.897744204439,1603.1660738335515,,,,,,,,,,,,
161,Suriname,937.9980264623067,992.4721869512233,1066.7199143718726,1173.6547035102446,1423.8833100759232,1626.099504797061,1780.2754029102,2277.6149157467607,2638.8133843950927,2841.6331526436134,2903.42266702582,3240.857135598327,3323.5456562557597,3190.852339396523,3094.45047068556,3090.202971787443,3111.3274114963388,3382.8109931543013,3955.2289649307613,1846.9857555573178,1821.3752591725997,1919.629926774885,1954.1280445719385,1853.7657340124385,1938.384760923186,1943.0211558748892,2373.212206290863,2491.660365520191,2930.0531768991395,2375.2564614917846,2414.7521709921884,2094.8874812684094,2701.6378561681163,3092.4644701433926,3536.584311394566,4248.284057842061,5031.293688318231,5562.011133817937,6673.64467474891,7300.874354517534,8207.27007344321,8287.716055677025,9312.327748639987,9604.441362988604,9766.543813438502,8907.838127358196,5705.399232221946,6112.882912252067,6730.836782503209,7087.787593483165,6851.185420347507,5429.647233422245,5858.824718462104
162,Sweden,4745.116148533983,5148.2910838293,6030.510860200303,7282.835732437197,8057.088544255806,10077.997588299475,10835.733822268268,11429.533772741808,12611.901720817244,14872.998922774703,17095.39939797435,15574.726306541565,13713.488151233842,12568.868662128376,13044.747295697704,13602.430201968486,17891.363424967865,21688.618845894256,24443.19967837315,25626.0545433849,30631.04827930125,31908.90032888561,32906.31223788982,24524.090145777252,26255.001697319032,30519.74470390164,33207.664018760384,30443.952964220312,30674.075043150082,30972.435660141477,29628.329765347502,27245.349827438316,29895.593057459344,37308.131026930285,42770.71245144029,43330.76158334732,46469.376819094134,53605.43311337895,56093.94443574221,46932.21568799479,52848.740231497875,60639.12379768661,57815.45404810644,60819.35511587097,59703.87685109821,51282.96107181875,51807.31925543484,53788.877498744514,54658.4415736568,51994.89528538041,52758.781922858085,61116.75052495149,56040.30228378604
163,Switzerland,4044.237912670413,4834.553668029581,5884.667123463056,7855.818693857951,9005.20669931687,10328.770394137024,10865.531447272322,11644.150369398563,16282.515109004697,18265.803687476735,19394.68948540961,17665.684544312768,18001.196404344853,17859.879562657356,16992.463741346288,17153.354561599663,24461.868563599895,30443.718282406237,32693.975673741606,31311.488699577636,39598.28695385811,39571.40617584951,40726.10016417423,39248.804394863044,43105.92431152764,50132.15649614718,48106.94101326774,41595.279112091695,42690.88268252955,41707.408099367975,38875.89998253552,39668.34701860932,42506.80742278816,49393.219417706896,54722.392815424886,56309.66739485161,59079.44057913184,65070.39652256828,74267.03536360945,71652.78768164896,76555.57750324295,90492.95355271897,85848.2633570522,87314.89772545775,88734.28844703053,83813.16690513866,82157.39173016479,82255.8659693028,85216.31825063191,84113.28662971577,85893.3495464639,93587.71034542612,93636.42492149735
164,Syrian Arab Republic,277.8670897842331,315.4478704472694,351.7781137310537,364.12373124298705,564.5349743219404,708.33981188429,823.3961578818361,870.6878958418537,1008.8292211370346,1171.693097987407,1477.2695584395476,1832.525674464213,1854.5268564352225,1910.6947912826965,1897.1029891239361,952.8783532325207,892.9306162829082,901.5934045699207,1023.0641725215052,854.6090815135743,899.2551502486643,973.8267610143373,1098.0477418208684,1149.0456013432977,889.9348088242527,945.8856931458895,1029.407349480546,1070.997220204519,1126.9525730524606,1119.8115051867437,1205.9194652587275,1255.8818384034025,1269.0525987206302,1184.3241030422787,1357.3213379421502,1528.0731346445314,1703.8287417738345,1945.214310013902,2447.507161679556,2479.0942337825304,2748.3226938367343,2960.4418948952307,2071.9699529293803,1256.8115256230703,1167.5263225899228,1050.8488877626614,702.0499039820002,892.7139719175668,1141.8237816009157,1291.8248611415788,835.506526703237,556.0223730372462,840.4784378646069
165,Thailand,206.39966567851167,208.91502330830463,225.31708316980686,290.7002959667012,358.0496784770311,379.314514329798,422.8281564755456,481.34458943449806,571.3657420875539,637.5018255677819,733.0540223501122,772.808927052606,794.9275803809356,852.6039999253447,872.6459062837915,796.7794802435419,866.5069291851745,997.9261309882187,1196.5022781242149,1378.2936857588531,1601.718385819067,1804.7579957302669,2029.8430988785094,2230.8411732492827,2502.7086603281114,2848.6224901096994,3039.892155981312,2462.4143443849985,1841.04293314729,2028.5687796510276,2004.1070422559649,1889.971410798339,2091.178886895578,2350.845514714805,2647.259976735922,2876.2465135071943,3343.787126311341,3934.6918227653873,4327.797517011968,4154.186141825539,4996.372097600906,5396.646390465397,5748.636038668049,6041.134948990454,5822.3799235939105,5708.792900475734,5854.462648662055,6436.790480277767,7124.55756165684,7628.573828571764,7001.787200877773,7060.898046174511,6908.802119295427
166,Togo,139.9723006364127,152.8838562089215,173.17991345000655,197.06548939685283,257.3345436159153,277.1487287047546,257.92539230835234,303.45613580117333,367.1939839416032,427.71448461743626,462.83946832405246,377.0312520738094,315.4057025384035,274.3115809885008,250.7403884285984,257.7215299505081,354.68017912062686,405.1596949320726,476.53615196414313,453.8738658212853,530.729074165384,509.3631149993236,519.0573651268293,398.3213975192516,307.65606044409515,388.5679450245215,408.81909928000385,403.03592269942266,370.4900306598075,360.51931821740743,297.15962965933585,287.8560173053485,321.6257608257492,389.4286585875261,405.36457145019347,447.96642832183494,503.43108894813014,620.9133254986627,732.8890046006417,734.9954452751216,721.52542391272,802.4309525161855,781.599045302259,847.1466604399726,876.0257165543887,769.5606839771805,792.4405507889918,813.3950070533874,873.5548866090085,848.3045343333605,871.0069339068929,959.3814877534802,913.9294113182326
167,Tonga,197.69203664959255,220.31491977151472,260.52128863999843,379.58919077655486,500.17952016127157,454.882596236202,414.8024078509808,466.68354360020805,565.5098366042413,605.2605766858703,815.7375991038081,845.4022910538421,879.8900443815772,884.4870360143199,882.5452452503519,753.9342345085488,901.8361708941613,1080.9565079134711,1482.0751546781285,1541.150867888467,1641.673313813374,1971.8534816167319,1941.3182406482554,1911.7623794234955,1965.1668684423848,2089.1273199085194,2216.5490573286165,2135.829661188713,1889.6005908473096,1933.3561865519202,1860.9619123941916,1617.3539675280858,1748.3196907596296,1981.825808400974,2278.565920031475,2472.3282947852936,2728.907211095792,2844.435577415314,3151.9503146520115,2988.87141948714,3457.2715831004557,4081.866497250554,4315.99353026225,4113.429538576953,4048.427090249965,3799.862960365079,3981.839758145175,4376.26600906813,4560.661920291334,4839.534725533826,4626.1780579893375,4450.53149261273,4570.62587562735
168,Trinidad and Tobago,877.4181588105502,946.4660210087762,1129.1456176609001,1345.6492549143993,2072.1205292047193,2446.199181611424,2472.205469417869,3062.9188647306964,3429.2701172780858,4367.679292739964,5836.132878243443,6458.907350379499,7425.804554617669,6996.747421109021,6911.234445839394,6489.264252362222,4160.594362963389,4112.528805660356,3813.7807755378494,3632.550702416278,4223.845516233809,4390.225144507179,4466.541348415319,3733.541282756404,4012.6992336533613,4301.265541899921,4628.813177512589,4594.707750019666,4823.535019591432,5415.922636439928,6461.061372344255,6963.560246087162,7073.8839639283,8833.771081230247,10325.459432040434,12362.659890662348,14137.088586884345,16571.42645184721,21232.18609679145,14530.158055737042,16666.51033891819,19041.39715168634,19110.046005651035,19927.312980916766,20471.824133042985,18509.230018931506,16145.23600554748,16258.688970212947,16328.360238708969,15642.543282147039,13705.99628414184,16056.230657218537,19629.3811732239
169,Tunisia,313.0619786596083,357.0318749907027,461.7593222297924,548.7506800476475,693.559993068467,823.8423848462393,834.6676847908124,920.799552879727,1047.6338224312522,1230.1220175814497,1459.2184306118056,1372.12062394572,1291.389541336559,1253.945200777642,1211.550155804934,1235.090739972546,1289.91162257825,1352.0043528555566,1373.7802586207063,1343.2961506073198,1601.8335459984514,1656.4311686008718,1932.8590995251259,1786.585749545444,1877.239795368706,2129.875009496791,2280.29001241013,2170.6185448075494,2253.0376175965116,2344.0057451898424,2170.5081429401703,2207.660687864085,2292.483167801233,2693.195917649462,3029.84957940681,3106.5758318664375,3279.1028199195134,3678.061522589029,4200.173780157428,4029.461206311028,4043.200958109437,4201.34269824602,4126.678134408134,4239.5418049368345,4367.869087217854,3960.924128116005,3796.109010860932,3569.718838836728,3577.1684955376886,3477.842996491768,3497.7342105709145,3807.184653856239,3737.5178947417553
170,Türkiye,705.3690666019163,649.3370019714368,798.1593756859315,981.2310945085339,1322.8537476563495,1619.6330440775532,1816.4595167797338,2026.750623284482,2189.0139655689636,2926.6283862121486,2149.4738618996703,2175.5727004449886,1935.113833067098,1806.8481292680572,1717.8879175736204,1883.487706980759,2077.12694987816,2343.0566575471466,2394.196087741477,2768.9602310974396,3820.96193786322,3761.189709864151,3892.7207053912493,4337.961420919039,3086.680286866877,3933.077490892825,4146.104926016693,4268.702199290255,4433.354058390529,4057.822084936225,4278.266534263873,3100.4587821544387,3640.761833901779,4704.772006594867,6031.79031161189,7369.43129178444,8003.81217867591,9668.39944528631,10802.600474802217,8989.735886740778,10614.98456808314,11308.371735925504,11697.47436282019,12507.803157200431,12020.349661027903,10851.920105595636,10734.256470353901,10464.007788250281,9406.818396715538,9115.842397073564,8561.654284432467,9671.027527400181,10629.308891597431
